tt0490535	tvSeries	Enigma	26	Animation,Mystery	2001	4.2	11
tt0139376	tvMovie	In Dreams	60	Comedy	1999	7.5	18
tt5592540	tvEpisode	Blade	28	Comedy,Fantasy	1998	6.8	67
tt10333614	tvEpisode	Dead Tired	16	Drama,Fantasy,Horror	1994	6.9	11
tt0213890	movie	Mohabbatein	216	Drama,Musical,Romance	2000	7.1	28593
tt7065934	tvEpisode	The Great Escape	24	Action,Animation,Fantasy	1963	7.8	13
tt0093489	movie	Man on Fire	92	Action,Drama,Thriller	2004	5.9	2024
tt5988572	movie	Relentless	73	Drama	1989	3.8	94
tt4075866	tvEpisode	Into the Woods	43	Drama,Romance,Thriller	1990	8.5	85
tt0950853	tvEpisode	Less Than Zero	27	Adventure,Animation,Comedy	1987	8.1	10
tt1996820	tvEpisode	Lost in Translation	59	Comedy,Crime,Drama	2003	7.5	124
tt0950855	tvEpisode	Mother's Day	26	Adventure,Animation,Comedy	1980	7.3	8
tt0247232	tvMovie	By Dawn's Early Light	100	Comedy,Drama	2000	6.8	394
tt0247231	short	Bus Stop	4	Short	1956	6.4	19
tt6937634	tvEpisode	Maybe Baby	26	Comedy,Family	2001	7.3	249
tt1984845	tvEpisode	Hunted	43	Action,Adventure,Fantasy	1995	7.0	46
tt0272207	movie	Narc	105	Crime,Drama,Mystery	2002	7.1	39613
tt4087850	movie	Darling	126	Comedy,Horror	1965	6.0	904
tt11972826	tvSpecial	Supergirl	5	Music,Sci-Fi,Short	1984	7.6	11
tt0235240	video	Bob Hope: Hollywood's Brightest Star	67	Biography,Documentary	1996	8.3	15
tt6360284	tvEpisode	Dead Meat	43	Crime,Drama	2004	8.1	199
tt3636996	tvEpisode	It Takes Two	22	Drama,Family,Romance	1995	7.3	21
tt0191915	video	Cord	100	Crime,Drama,Thriller	2005	5.3	2221
tt0610894	tvEpisode	No Escape	48	Action,Adventure,Drama	1994	6.9	146
tt4876514	tvEpisode	Mother's Day	21	Comedy	1980	7.3	30
tt1622747	tvSeries	Hieoro	60	Comedy,Drama	2002	6.7	130
tt13370102	movie	Scooby-Doo Meets Batman	77	Adventure,Animation,Family	1972	7.3	87
tt0093493	movie	Mannequin	90	Comedy,Fantasy,Romance	1987	5.9	30675
tt0223268	movie	Faust: Love of the Damned	98	Drama,Fantasy,Horror	1926	4.4	4041
tt0610896	tvEpisode	On the Line	48	Action,Adventure,Drama	2001	7.2	111
tt7521804	movie	One Fine Day	102	Drama,Romance	1996	6.7	199
tt1541668	short	Clifford	5	Comedy,Short	1994	8.4	9
tt6384274	movie	Martin	89	Thriller	1977	7.6	13
tt0949857	short	Aftershock	25	Documentary,Short	1988	7.7	13
tt0298845	movie	In America	105	Drama	2002	7.7	42441
tt2876006	tvMovie	Armageddon	90	Documentary	1998	7.6	6
tt0211267	short	Black Thunder	5	Animation,Comedy,Short	1997	6.6	12
tt0321711	video	The Clash: Westway to the World	60	Documentary,Music	2000	7.8	1080
tt0284203	movie	Im Spiegel der Maya Deren	103	Biography,Documentary	2002	7.3	403
tt0235232	short	The Big Town	20	Comedy,Family,Short	1987	7.3	27
tt12697260	short	Freeze Frame	5	Animation,Short	2004	5.0	62
tt0093468	movie	There Was a Little Girl	92	Horror	2004	5.6	1890
tt0093461	movie	Macbeth	133	Music	1979	7.2	51
tt1061762	tvSeries	Strip Search	60	Reality-TV	1997	7.4	14
tt0489597	tvSeries	Hana yori dango	45	Comedy,Drama,Romance	1996	7.9	3037
tt0093462	movie	Macbeth	70	Crime,Drama	1979	5.5	35
tt0247212	short	Big Daddy	17	Short	1999	8.4	11
tt0298810	tvSpecial	The Concert for New York City	296	Documentary,Music	2001	6.3	838
tt0683828	tvEpisode	Brother's Keeper	60	Crime,Drama	2002	8.5	19
tt8810830	movie	Stakeout	79	Comedy,Horror	1987	3.1	43
tt0306072	tvSeries	Sister Wendy's American Collection	360	Documentary	2001	8.2	30
tt1729511	short	Alone	11	Drama,Horror,Short	2002	8.0	8
tt0081480	movie	Seems Like Old Times	102	Comedy,Romance	1980	6.7	9410
tt0962867	tvEpisode	Family Business	44	Drama,Romance	1989	7.6	206
tt0235235	tvMovie	Blacktop	100	Drama,Thriller	2000	4.8	588
tt7675006	tvEpisode	Fate	50	Action,Adventure,Drama	2003	7.2	12
tt0272226	movie	Oliver Twist	91	Animation,Family	1999	6.3	176
tt0298814	movie	The Core	135	Action,Adventure,Sci-Fi	2003	5.5	96006
tt0259256	tvEpisode	Clint Eastwood: Out of the Shadows	87	Biography,Documentary	2000	7.2	441
tt0093476	movie	Maid to Order	93	Comedy,Fantasy	1987	5.5	3353
tt2359168	tvEpisode	The Doctor	44	Adventure,Fantasy,Romance	1991	8.0	1730
tt0620236	tvEpisode	Hanky Panky	23	Animation,Comedy,Drama	1982	8.3	331
tt0093477	movie	Making Mr. Right	98	Comedy,Romance,Sci-Fi	1987	5.5	2660
tt2335935	tvEpisode	Rebound	44	Action,Reality-TV	1996	7.6	8
tt2866676	movie	Paraíso	105	Comedy,Drama,Romance	1991	6.3	667
tt1372254	video	Faithless	137	Adult,Drama,Romance	2000	7.7	89
tt0235229	short	Big Business	20	Comedy,Family,Short	1988	6.6	84
tt0211271	short	Blind Date	10	Short	1987	6.8	20
tt1058128	tvEpisode	Disappearance	30	Drama	2002	7.7	7
tt5105124	tvEpisode	Anywhere But Here	42	Drama	1999	6.0	71
tt0272217	movie	No Man's Land	90	Drama,Romance,War	2001	7.2	48
tt0306063	video	Severed	89	Horror	2002	1.8	235
tt1717513	tvEpisode	Double Take	22	Adventure,Animation,Comedy	2001	8.0	22
tt7053904	short	Repulsion	27	Crime,Drama,History	1965	7.8	5
tt2360164	video	The Little Princess	45	Animation,Family	1939	6.2	28
tt0286800	movie	Maa	140	Documentary	2002	5.8	26
tt0250852	tvSeries	Flashback	30	Family,Game-Show	1990	6.0	7
tt7340564	tvEpisode	Clash by Night	51	Action,Drama,Sci-Fi	1952	8.3	3716
tt6842868	short	Addicted to Love	3	Comedy,Romance,Short	1997	4.8	12
tt7638042	tvEpisode	Home Alone 2: Lost in New York	46	Comedy,Fantasy	1992	7.1	69
tt1494702	video	Eulogy	8	Biography,Drama,Music	2004	6.0	8
tt0235280	movie	Cheerleader Ninjas	91	Action,Comedy	2003	2.8	1095
tt8408494	tvEpisode	Gods and Monsters	41	Drama,Fantasy,Horror	1998	8.0	2085
tt3382170	short	Good Morning	10	Comedy,Drama,Romance	1987	6.5	144
tt2795742	short	I	17	Horror,Short,Thriller	2004	5.5	21
tt1119584	tvEpisode	Happy Campers	24	Adventure,Animation,Comedy	2001	6.8	27
tt0306047	movie	Scary Movie 3	84	Comedy	2003	5.5	141547
tt4793696	tvEpisode	Mercy	44	Action,Adventure,Drama	1999	8.1	3852
tt0298805	tvMovie	Circus	60	Drama	2000	4.4	12
tt1203425	tvEpisode	Dirty Work	5	Adventure,Animation,Comedy	1998	8.6	73
tt0274812	movie	Secretary	107	Comedy,Drama,Romance	2002	7.0	87838
tt0250862	tvMovie	Haven	180	Biography,Drama,History	2001	6.3	492
tt12590386	tvEpisode	King of the Jungle	3	Action,Animation	2000	6.4	16
tt3959528	short	Spider-Man	11	Action,Adventure,Drama	2002	5.4	51
tt2166676	tvEpisode	Second Time Around	60	Drama	2001	8.1	255
tt0575991	tvEpisode	Redemption	60	Drama,Romance	2004	6.7	27
tt1085779	movie	The Hole	92	Fantasy,Thriller	2001	5.7	22975
tt0306034	tvMovie	Resurrezione	187	Drama,History	1999	6.9	214
tt0575997	tvEpisode	Shadows	60	Drama,Romance	1959	7.6	31
tt1482730	tvEpisode	A Line in the Sand	60	Documentary	2001	7.6	24
tt0191975	short	Dreamers	11	Short	2000	7.1	12
tt1886354	tvEpisode	Best Laid Plans	24	Crime,Fantasy,History	1999	6.0	6
tt1620131	tvEpisode	Brazil	60	Crime,Drama,Mystery	1985	7.2	194
tt0188327	tvSeries	Saibôgu 009	25	Action,Adventure,Animation	2003	7.3	82
tt0923254	tvEpisode	Dogfight	27	Action,Animation,Sport	1991	8.2	20
tt0575994	tvEpisode	Resurrection	60	Drama,Romance	1999	5.8	23
tt2815082	tvEpisode	Super Troopers	43	Game-Show,Reality-TV	2002	8.3	220
tt0259207	movie	Backstage	86	Documentary	2000	5.7	330
tt3636938	short	Avalanche	16	Drama,Family,Short	1978	6.4	16
tt1933287	tvEpisode	Newsies	18	Comedy,Fantasy,Romance	1992	7.7	10
tt13357176	tvEpisode	Taken	26	Comedy	2002	8.2	31
tt5085832	tvSeries	Suspicion	43	Crime,Mystery	1941	8.3	72
tt2152025	tvEpisode	Leap of Faith	44	Crime,Drama,Mystery	1992	7.4	367
tt7183160	tvEpisode	The End	43	Action,Adventure,Drama	1978	9.3	2794
tt0284262	movie	Life and Debt	80	Documentary	2001	7.5	983
tt0105957	tvMiniSeries	The Borrowers	170	Adventure,Family,Fantasy	1997	7.0	703
tt8940028	tvEpisode	A Bridge Too Far	42	Crime,Documentary	1977	8.2	9
tt1671740	short	Sunday in the Country	5	Drama,Family,Short	1984	6.1	11
tt0081547	movie	Spetters	120	Drama,Romance,Sport	1980	6.6	5220
tt1374840	movie	Blood Ties	93	Crime,Horror,Mystery	1991	4.2	81
tt9854248	short	Stalker	20	Short	1998	2.4	15
tt1590542	tvEpisode	Medicine Man	60	Action,Drama,Mystery	1992	8.6	32
tt0318010	movie	Rachel's Attic	112	Action,Drama,Horror	2002	3.6	142
tt0056575	movie	That Touch of Mink	99	Comedy,Romance	1962	6.7	9373
tt12553430	movie	Seven	113	Drama	1995	7.5	21
tt0081554	movie	Stardust Memories	89	Comedy,Drama	1980	7.3	22030
tt0056576	movie	The Damned	87	Drama,Fantasy,Horror	1969	6.6	3337
tt1717606	short	Eddie	29	Action,Comedy,Drama	1996	7.7	49
tt0081552	movie	Squeeze Play	96	Comedy	1980	4.1	468
tt1960903	tvEpisode	Nobody's Fool	8	Action,Animation,Comedy	1994	6.8	19
tt2225469	tvEpisode	Badlands	22	Crime,Documentary,Mystery	1973	6.9	11
tt1908337	tvSeries	The Big Picture	10	Family	1989	6.7	49
tt5687476	tvEpisode	Nine Lives	41	Reality-TV	2002	9.4	7
tt5433150	tvEpisode	No Way Out	41	Drama,Fantasy	1987	7.7	220
tt8227096	tvEpisode	Shattered	42	Crime,Mystery,Reality-TV	1991	6.8	9
tt8227090	tvEpisode	Nora	42	Action,Adventure,Drama	2000	8.2	3084
tt7388574	short	Fighter	7	Drama,Short	2001	6.6	31
tt3000390	movie	Psycho	86	Thriller	1998	5.1	43
tt0105977	tvSeries	Cracker	100	Crime,Drama,Mystery	1997	8.4	6039
tt3609400	tvEpisode	Always	43	Action,Drama	1989	8.6	487
tt1644148	tvEpisode	Bebe's Kids	20	Comedy,Fantasy	1992	7.1	77
tt1644149	tvEpisode	Bio-Dome	17	Comedy,Fantasy	1996	8.3	118
tt0960287	tvSeries	Doragon Doraibu	25	Action,Animation,Fantasy	2004	7.0	65
tt0801584	tvEpisode	The Edge	22	Action,Adventure,Animation	1997	7.6	182
tt1886319	tvEpisode	The Bridge	21	Comedy	1999	7.3	249
tt0333665	tvMovie	Jedno	26	Documentary	1961	9.9	8
tt4876464	movie	Rosemary's Baby	48	Comedy	1968	7.6	18
tt1644146	tvEpisode	Barb Wire	22	Comedy,Fantasy	1996	7.2	86
tt1644143	tvEpisode	Alone in the Dark	24	Comedy,Fantasy	2004	8.6	134
tt0739188	tvEpisode	Best Friends	49	Crime,Drama,Mystery	1982	7.3	42
tt0105973	tvSeries	Cobra	60	Action,Adventure	1986	6.4	500
tt0068575	movie	Fat City	96	Drama,Sport	1972	7.3	8431
tt1850394	movie	Les seigneurs	97	Comedy,Sport	1989	5.4	3516
tt4565168	video	The Breakfast Club	5	Comedy,Drama,Short	1985	4.2	25
tt2384186	tvEpisode	Above Suspicion	42	Crime,Drama,Mystery	1995	8.8	789
tt0093512	movie	Maurice	140	Drama,Romance	1987	7.7	17862
tt1644137	tvEpisode	A Kid in King Arthur's Court	21	Comedy,Fantasy	1995	7.5	98
tt0345636	movie	Maximum Velocity	93	Action,Adventure,Sci-Fi	2003	3.2	384
tt1886325	tvEpisode	Body Shots	43	Reality-TV	1999	4.8	7
tt2298406	tvEpisode	Hunting Humans	42	Crime,Documentary	2002	8.2	9
tt0056591	movie	Tistega lepega dne	91	Comedy	1996	7.5	190
tt0318034	movie	Russkiy kovcheg	99	Drama,Fantasy,History	2002	7.4	19877
tt4959422	tvEpisode	Robots	43	Action,Crime,Drama	2005	8.1	568
tt0081534	movie	Somewhere in Time	103	Drama,Fantasy,Romance	1980	7.2	28028
tt11469620	tvEpisode	Revelations	42	Comedy	2005	6.6	19
tt1374833	short	Be Good	10	Comedy,Short	2003	7.9	10
tt0093507	movie	Masters of the Universe	106	Action,Adventure,Fantasy	1987	5.4	39335
tt0093509	movie	Matewan	135	Drama,History	1987	7.9	7808
tt5213044	tvEpisode	Dirty Dancing	44	Crime,Drama,Mystery	1987	7.6	98
tt0318049	movie	Searching for Debra Winger	99	Documentary	2002	6.4	1181
tt0093565	movie	Moonstruck	102	Comedy,Drama,Romance	1987	7.1	55222
tt0369637	movie	Kuch Naa Kaho	169	Comedy,Drama,Romance	2003	5.4	2264
tt3382202	short	Life Is Beautiful	9	Animation,Comedy,Drama	1997	6.3	140
tt1589504	movie	Staying Alive	96	Crime,Drama	1983	6.5	27
tt2010727	tvEpisode	The Avengers	19	Comedy,Fantasy	1998	6.9	81
tt2010726	tvEpisode	James and the Giant Peach	22	Comedy,Fantasy	1996	6.7	101
tt4937928	movie	Rouge, le portrait mensonger de Bertrand Bonello	58	Comedy,Drama	1988	6.5	49
tt0610867	tvEpisode	Deep Shock	48	Action,Adventure,Drama	2003	7.0	114
tt0357654	video	Jennifer Lopez: Feelin' So Good	60	Documentary,Music	2000	5.9	280
tt5048928	short	Tehzeeb	15	Drama,Short	2003	7.3	7
tt1644169	tvEpisode	Follow That Bird	6	Comedy,Fantasy	2001	6.5	92
tt0370617	movie	Haeddeoleojigi jeone	85	Drama,Thriller	2004	7.4	25
tt1644166	tvEpisode	End of Days	21	Comedy,Fantasy	1999	7.2	81
tt1644167	tvEpisode	Ernest Saves Christmas	21	Comedy,Fantasy	1988	7.2	84
tt1644162	tvEpisode	Double Dare	8	Comedy,Fantasy	2005	7.0	87
tt0117909	movie	Tierra	125	Drama,Romance	2002	7.3	3805
tt0093578	movie	Mr. India	179	Action,Comedy,Drama	1987	7.8	14809
tt4073256	tvEpisode	Space Cowboys	21	Reality-TV	2000	6.7	8
tt1644150	tvEpisode	Blank Check	20	Comedy,Fantasy	1994	7.2	82
tt1644157	tvEpisode	Commando	22	Comedy,Fantasy	1985	7.6	98
tt8242670	tvEpisode	Hello	43	Drama	1969	8.3	1260
tt1313877	short	Om du bara visste	4	Drama,Short	2000	6.5	6
tt0776189	tvEpisode	Robot Monster	98	Comedy,Sci-Fi	1953	7.3	471
tt0081593	movie	Taboo	86	Adult,Drama	2002	7.1	1739
tt1644154	tvEpisode	Casper	22	Comedy,Fantasy	1995	7.6	123
tt5213050	tvEpisode	Odd Man Out	21	Comedy	1947	7.4	135
tt0068595	movie	Flesh Gordon	78	Comedy,Sci-Fi	1974	4.8	4222
tt1313876	movie	Intruder	85	Horror	1988	3.5	184
tt0259288	movie	Dragonfly	104	Drama,Fantasy,Mystery	2002	6.1	37784
tt0318068	movie	Shanghai Ghetto	95	Documentary	2002	7.0	209
tt0272260	short	Butterfly	23	Short	2000	7.3	30
tt0117913	movie	A Time to Kill	149	Crime,Drama,Thriller	1996	7.5	140343
tt2071737	tvEpisode	Remember Me	46	Comedy,Drama,Romance	2003	8.1	217
tt7087260	tvSeries	Tales of the City	60	Drama	1993	7.4	7176
tt0610880	tvEpisode	Killer Instinct	48	Action,Adventure,Drama	2000	6.9	159
tt4119064	short	Deception	4	Short,Thriller	1993	5.6	241
tt1644182	tvEpisode	Judge Dredd	20	Comedy,Fantasy	1995	7.4	96
tt0825504	tvSeries	The Colony	400	Documentary,Reality-TV	1998	6.8	32
tt1644183	tvEpisode	Junior	15	Comedy,Fantasy	1994	7.5	112
tt1644180	tvEpisode	Jack Frost	18	Comedy,Fantasy	1998	6.8	93
tt0081562	movie	Stir Crazy	111	Comedy,Crime	1980	6.8	26789
tt1644181	tvEpisode	Jingle All the Way	21	Comedy,Fantasy	1996	7.8	131
tt0129908	movie	Ernest in the Army	85	Comedy,Family	1998	4.6	2374
tt0984214	movie	Ostoghomaya	96	Drama	2005	3.8	22
tt1644188	tvEpisode	Mortal Kombat: Annihilation	21	Comedy,Fantasy	1997	8.2	143
tt0959287	video	Basic Training	11	Documentary,Short	1985	6.6	34
tt1644186	tvEpisode	Lost in Space	24	Comedy,Fantasy	1998	7.5	85
tt0298856	movie	Evelyn	94	Drama	2002	7.0	6534
tt1644184	tvEpisode	Kazaam	16	Comedy,Fantasy	1996	8.1	134
tt1644185	tvEpisode	Last Action Hero	23	Comedy,Fantasy	1993	6.2	118
tt2010730	tvEpisode	The Haunting	31	Comedy,Fantasy	1999	7.2	92
tt5891062	movie	The Brain That Wouldn't Die	97	Comedy,Horror,Sci-Fi	1959	7.0	60
tt1644172	tvEpisode	Godzilla	22	Comedy,Fantasy	2001	8.0	137
tt0081573	movie	Superman II	127	Action,Adventure,Sci-Fi	1980	6.8	103028
tt0298865	movie	Fear of the Dark	90	Drama,Horror,Mystery	2002	4.5	85
tt2010728	tvEpisode	Simon Sez	27	Comedy,Fantasy	1999	6.6	68
tt0357648	tvMovie	Fallen Angel	120	Drama,Romance	1999	7.1	1087
tt4146642	tvEpisode	The End	11	Adventure,Animation,Comedy	1978	7.6	192
tt2876032	tvEpisode	Chain Reaction	30	Drama	1996	7.8	6
tt9089662	tvEpisode	A Wrinkle in Time	21	Comedy,Fantasy	2003	6.7	49
tt1644173	tvEpisode	Good Burger	21	Comedy,Fantasy	1997	7.8	125
tt2710708	tvEpisode	New Orleans	43	Documentary,History,Reality-TV	1947	7.8	58
tt0081570	movie	Summer School	73	Adult	1987	6.4	72
tt0367014	video	Screaming Dead	88	Horror	2003	3.9	432
tt0394635	tvEpisode	Goodbye	120	Crime,Drama	2003	6.8	20
tt0752103	tvEpisode	Our Town	42	Drama	2003	7.9	21
tt0152301	short	School Daze	7	Animation,Short	1988	4.5	11
tt1656190	movie	Safe	94	Action,Crime,Thriller	1995	6.5	107018
tt0044517	movie	The Crimson Pirate	105	Action,Adventure,Comedy	1952	7.3	6060
tt9567778	tvEpisode	The Little Prince	43	Drama,Horror,Sci-Fi	1974	6.7	1657
tt3960496	tvEpisode	The Crew	9	Comedy	2000	8.0	5
tt3404006	short	Picture Perfect	5	Drama,Short	1997	6.2	13
tt0115355	tvSeries	Silent Witness	120	Crime,Drama,Mystery	2000	7.8	6882
tt0166950	video	Afterglow	82	Adult	1997	5.4	16
tt0369672	movie	A Love Song for Bobby Long	119	Drama	2004	7.1	25766
tt1813354	short	Hercules	17	Documentary,Short	2005	6.7	8
tt0032536	movie	Go West	80	Comedy,Musical,Western	1925	6.9	5373
tt0382652	video	Lust for Dracula	90	Horror	2004	3.4	335
tt0201928	tvEpisode	Show Boat	165	Drama	1951	9.2	104
tt7065882	tvEpisode	Red Dragon	24	Action,Animation,Fantasy	2002	8.4	22
tt0886512	short	The Long Walk Home	4	Comedy,Short	1990	5.4	9
tt6673556	short	Like Father	13	Drama,Short	1987	5.9	16
tt0166940	tvSeries	100 Years of Horror	343	Documentary,Horror	1996	7.2	407
tt0166943	movie	Music of the Heart	124	Drama,Music	1999	6.8	12381
tt5252620	short	Charlie	20	Drama,Short	2004	6.5	12
tt0382649	movie	Il dono	80	Drama	2000	7.0	194
tt0166949	video	Aerosmith: The Making of Pump	110	Documentary,Music	1990	7.1	138
tt2771708	tvEpisode	Clue	41	Action,Adventure,Drama	1985	8.1	736
tt0142998	movie	Yasagure anego den: Sôkatsu rinchi	86	Action,Crime,Drama	1973	6.5	826
tt9148426	tvEpisode	Havana	42	Drama	1990	8.1	271
tt3729160	tvEpisode	Mexico City	42	Adventure,Documentary	2000	7.3	96
tt10502982	tvEpisode	Belly of the Beast	41	Adventure,Reality-TV	2003	7.3	21
tt12009802	movie	Black Dog	100	Action	1998	6.0	24
tt0068500	movie	Go for a Take	90	Comedy	2001	4.5	91
tt2553386	tvEpisode	Men of Honor	56	Action,Adventure,Biography	2000	8.4	2298
tt0103392	tvSeries	Crossroads	60	Drama	2002	6.5	46
tt0068505	movie	Dracula A.D. 1972	96	Horror	1972	6.0	6061
tt7531138	movie	Only You	119	Drama,Romance	1994	6.8	2566
tt1656177	movie	Target Number One	125	Crime,Thriller	1997	6.1	4054
tt0032553	movie	The Great Dictator	125	Comedy,Drama,War	1940	8.4	213054
tt0382637	tvMovie	Devil Winds	90	Drama,Sci-Fi,Thriller	2003	4.3	387
tt3815708	short	Cutaway	7	Drama,Short	2000	6.4	44
tt6805734	tvEpisode	Star Trek III: The Search for Spock	13	Action,Animation,Documentary	1984	7.7	6
tt0032551	movie	The Grapes of Wrath	129	Drama,History	1940	8.1	89429
tt8773444	tvEpisode	Task Force	27	Action,Animation,Comedy	1997	7.0	367
tt0056526	movie	State Fair	118	Musical,Romance	1945	6.0	1180
tt2262488	tvEpisode	Modern Times	45	Drama	1936	8.1	679
tt1012794	short	Possession	24	Drama,Short	2002	8.1	23
tt0752138	tvEpisode	Fame	21	Action,Adventure,Fantasy	1980	7.0	25
tt1693107	movie	Hillbilly Highway	77	Comedy	2001	3.2	269
tt0668179	tvEpisode	Orphans	44	Action,Drama,War	1998	8.2	62
tt5323486	movie	Black Sheep	72	Documentary	1996	8.1	11
tt0453467	movie	Deja Vu	126	Action,Crime,Sci-Fi	1997	7.0	300433
tt5252638	tvEpisode	Of Mice and Men	54	Drama	1939	8.2	1261
tt0139337	video	Hardcore	84	Adult	2004	6.8	164
tt4230640	tvEpisode	Road Trip	12	Action,Adventure,Animation	2000	5.5	126
tt0382628	movie	Dark Water	105	Drama,Horror,Mystery	2002	5.6	61111
tt5000936	tvSeries	Red	8	Drama,Romance	1994	9.1	34
tt1683785	tvEpisode	Lost in Translation	21	Reality-TV	2003	4.8	9
tt0201919	short	Shadows	24	Drama,Short	1959	7.0	21
tt8472982	movie	Arzu	70	Drama,Romance,Thriller	1996	4.3	6
tt0166924	movie	Mulholland Dr.	147	Drama,Mystery,Thriller	2001	7.9	337301
tt7474996	movie	Attraction	122	Comedy,Romance	2000	6.1	439
tt0044557	movie	Don't Bother to Knock	76	Drama,Film-Noir,Mystery	1952	6.9	6492
tt2746728	movie	Hit Team	96	Action,Comedy	2001	6.9	157
tt1433815	tvMovie	Life Is Beautiful	90	Mystery	1997	6.1	15
tt0166910	tvSeries	Dennis the Menace	30	Animation,Comedy,Family	1993	6.3	5246
tt0115310	tvSeries	Party Girl	30	Comedy	1995	6.6	31
tt0032571	movie	Busman's Honeymoon	99	Comedy,Drama,Mystery	1986	6.3	685
tt0512471	tvEpisode	Eat Your Heart Out	30	Comedy,Family	1997	7.0	158
tt5700962	movie	Akira	134	Drama,Romance	1988	6.0	53
tt3658352	video	Desert Heat	117	Action,Adult,Crime	1999	4.4	9
tt0465607	short	Smile	6	Drama,Short	2005	6.5	7
tt1852921	short	Tandem	12	Drama,Short	1994	5.0	34
tt5335404	tvEpisode	Purgatory	52	Biography,Drama,History	1999	8.2	443
tt12372092	tvEpisode	Levity	6	Animation,Family,Short	2003	7.8	27
tt0752146	tvEpisode	Home for the Holidays	21	Action,Adventure,Fantasy	1995	7.6	22
tt0105994	tvSeries	Fallen Angels	30	Crime,Drama,Mystery	1995	6.5	463
tt0453446	tvMovie	Alien Planet	94	Adventure,Animation,Documentary	2005	7.3	1544
tt0752158	tvEpisode	Sisters	21	Action,Adventure,Fantasy	1973	7.5	22
tt0103341	movie	Little Secrets	96	Drama	2002	6.0	8
tt0693137	tvEpisode	Sweet Charity	30	Comedy,Family,Fantasy	1969	7.6	261
tt0213957	short	Nostradamus	11	History,Short	2000	6.0	66
tt0913921	tvEpisode	Bait	45	Action,Drama,Thriller	2000	8.0	194
tt0068519	movie	Dzhentlmeny udachi	88	Comedy,Crime,Drama	1971	8.5	11015
tt0115325	tvSeries	Promised Land	60	Drama	1987	7.0	621
tt9077626	tvSeries	Smoke	40	Thriller	1995	8.4	17512
tt3732762	tvEpisode	After Hours	21	Comedy,Drama,Romance	1985	7.6	129
tt14960344	tvEpisode	Black Widow	7	Action,Fantasy,Sci-Fi	1987	8.2	265
tt0512467	tvEpisode	Dinner at Eight	30	Comedy,Family	1933	7.5	172
tt0044574	movie	Duende y misterio del flamenco	75	Documentary	1995	7.5	76
tt0044573	movie	The Duel at Silver Creek	77	Western	1952	6.4	1551
tt3827726	movie	Romeo & Juliet	101	Drama,Romance	1968	4.9	18
tt0693144	tvEpisode	The Crucible	30	Comedy,Family,Fantasy	1996	8.2	277
tt0032599	movie	His Girl Friday	92	Comedy,Drama,Romance	1940	7.9	56058
tt5193654	tvEpisode	Original Sin	52	Biography,Drama,History	2001	7.7	701
tt0693142	tvEpisode	The Big Sleep	30	Comedy,Family,Fantasy	1978	7.6	174
tt0382671	short	Envy	44	Crime,Short,Thriller	2004	6.9	45
tt8470356	movie	Cry	62	Horror	1995	4.7	34
tt2986450	tvEpisode	Partners in Crime	43	Crime,Drama,Mystery	1999	7.9	298
tt0380012	tvMovie	Suspicion	180	Drama,Thriller	1941	6.2	91
tt0367037	tvSeries	Shin Hokuto no Ken	58	Action,Animation,Drama	2004	6.9	640
tt6590506	movie	Apollo 13	49	Documentary	1995	8.4	45
tt0103364	tvSeries	The Big One	30	Comedy,Drama	1998	8.1	24
tt0103360	tvSeries	The Ben Stiller Show	306	Comedy	1992	7.0	1815
tt0837563	movie	Pet Sematary	101	Horror,Mystery,Thriller	1989	5.7	87654
tt0056552	movie	Tales of Terror	89	Comedy,Horror,Mystery	1962	6.9	6901
tt1852939	video	The Grudge	11	Animation,Comedy,Fantasy	2004	6.6	9
tt3742100	movie	Life	82	Drama,Fantasy,Romance	1999	4.8	35
tt0996269	tvEpisode	Outbreak	21	Animation,Comedy,Sci-Fi	1995	6.4	20
tt3720984	tvEpisode	A Tale of Two Sisters	43	Adventure,Fantasy,Romance	2004	8.5	1870
tt1193469	video	Cold Blooded	77	Horror	2000	5.8	8
tt1801532	movie	Oktobar	110	Drama	1927	6.2	78
tt0164493	short	Cendrillon	15	Drama,Fantasy,Short	1997	5.9	82
tt1494618	short	Alone	10	Horror,Short	2002	4.8	24
tt9203084	movie	Limbo	45	Horror	1999	4.0	9
tt5805026	movie	Hang wan si ngo	111	Drama	1998	7.2	245
tt14937820	movie	I	86	Action,Drama,Thriller	2004	6.0	7
tt8460910	tvEpisode	Bedazzled	46	Reality-TV	2000	7.9	283
tt6215590	movie	Noghteh kor	76	Drama	1993	5.3	161
tt2842732	movie	Sacrifice	105	Drama,Thriller	2000	5.7	143
tt7183090	tvEpisode	Best Laid Plans	41	Action,Adventure,Drama	1999	8.4	1969
tt8628644	tvEpisode	Taken	41	Horror,Reality-TV,Sci-Fi	2002	7.8	11
tt8156360	tvEpisode	The Edge	45	Crime,Drama	1997	9.1	260
tt8628646	tvEpisode	Tangled	41	Horror,Reality-TV,Sci-Fi	2002	8.6	12
tt7256564	short	Still	8	Horror,Short	2004	7.4	347
tt5347378	tvEpisode	Space Cowboys	22	Action,Adventure,Animation	2000	6.6	110
tt0453405	video	That's So Raven: Supernaturally Stylish	90	Comedy	2003	7.4	94
tt0176467	movie	Avalanche	76	Drama,Family	1978	3.4	62
tt2795662	movie	In Country	80	Documentary,History,War	1989	6.9	39
tt0164480	movie	Long hu xiong di	88	Action,Drama	2001	6.6	33
tt13988990	movie	Fighter	103	Drama	2001	6.5	28
